River,Site,Year,Site_code,Latitude,Longitude,Drainage.area.sq.km,Transect,life_history,Tribe,species_code,TDMt_total,TAFDMt_total,TSMt_total,OSMt_total,ISMt_total,P_TDM_total,P_TAFDM_total,P_TSM_total,P_OSM_total,P_ISM_total,total_organic_B_total,total_organic_P_total,total_inorganic_B_total,total_inorganic_P_total,TDMt_m2,TAFDMt_m2,TSMt_m2,OSMt_m2,ISMt_m2,P_TDM_m2,P_TAFDM_m2,P_TSM_m2,P_OSM_m2,P_ISM_m2,total_organic_B_m2,total_organic_P_m2,total_inorganic_B_m2,total_inorganic_P_m2
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Periodic,Lampsilini,ELIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Opportunistic,Lampsilini,PFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Opportunistic,Lampsilini,LREC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Periodic,Lampsilini,OARK,2.014847023,1.609212869,89.26303221,5.329003023,83.93402919,0,0,0,0,0,6.938215892,0,84.33966334,0,0.805938809,0.643685147,35.70521288,2.131601209,33.57361168,0,0,0,0,0,2.775286357,0,33.73586534,0
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Opportunistic,Lampsilini,PINF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Equilibrium,Pleurobemini,PPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Opportunistic,Lampsilini,LTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Periodic,Alasmodontini,SSUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Opportunistic,Lampsilini,TPAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Opportunistic,Lampsilini,PPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Periodic,Lampsilini,HPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Periodic,Lampsilini,VVIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Periodic,Pleurobemini,ECRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Opportunistic,Lampsilini,TTRU,0.156532744,0.131518812,0.078374743,0.006896977,0.071477766,0.156532744,0.131518812,0.078374743,0.006896977,0.071477766,0.138415789,0.138415789,0.096491699,0.096491699,0.062613098,0.052607525,0.031349897,0.002758791,0.028591106,0.062613098,0.052607525,0.031349897,0.002758791,0.028591106,0.055366316,0.055366316,0.038596679,0.038596679
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,NA,Lampsilini,LAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_15,Periodic,Anodontini,LCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,NA,Corbicula,CFLU,0.215550673,0.167192277,8.362367257,0.243344887,8.11902237,0.155166013,0.1235262,6.390549341,0.185964986,6.204584355,0.410537165,0.309491186,8.167380766,6.236224168,0.095800299,0.074307679,3.71660767,0.108153283,3.608454387,0.068962672,0.054900534,2.840244152,0.082651105,2.757593047,0.182460962,0.137551638,3.629947007,2.771655186
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Equilibrium,Pleurobemini,FCER,1.275429689,1.09975485,51.67401228,2.697383441,48.97662884,0.121973452,0.104169141,4.768298353,0.248905174,4.519393179,3.797138291,0.353074315,49.15230368,4.53719749,0.566857639,0.488779933,22.96622768,1.198837085,21.7673906,0.054210423,0.046297396,2.119243712,0.110624522,2.008619191,1.687617018,0.156921918,21.8454683,2.016532218
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Opportunistic,Lampsilini,LORN,2.488055145,1.928878567,23.10604494,2.673369399,20.43267554,0.362794696,0.254732347,5.583642467,0.646027433,4.937615034,4.602247967,0.90075978,20.99185212,5.045677383,1.105802287,0.857279363,10.26935331,1.188164177,9.081189128,0.161242087,0.113214376,2.481618874,0.287123304,2.194495571,2.045443541,0.40033768,9.329712051,2.242523281
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Lampsilini,OREF,0.513409411,0.445674672,24.88488425,1.025257231,23.85962702,0.077430964,0.065721499,3.397290992,0.139968389,3.257322603,1.470931903,0.205689887,23.92736176,3.269032068,0.22818196,0.198077632,11.05994856,0.45566988,10.60427868,0.034413762,0.029209555,1.509907107,0.062208173,1.447698935,0.653747513,0.091417728,10.634383,1.452903141
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Equilibrium,Pleurobemini,PDEC,6.072333085,5.030375467,333.6374471,18.24996836,315.3874787,0.765284284,0.633691164,42.03981672,2.299577975,39.74023875,23.28034382,2.933269139,316.4294363,39.87183187,2.698814704,2.23572243,148.2833098,8.111097047,140.1722128,0.340126349,0.281640517,18.68436299,1.022034655,17.66232833,10.34681948,1.303675173,140.635305,17.72081416
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Equilibrium,Quadrulini,PKIE,2.903143084,2.583099882,103.3502544,7.70992898,95.64032544,0.199347825,0.179046324,6.232440546,0.464940065,5.767500481,10.29302886,0.643986389,95.96036865,5.787801981,1.290285815,1.148044392,45.93344641,3.426635102,42.50681131,0.088599033,0.079576144,2.769973576,0.206640029,2.563333547,4.574679494,0.286216173,42.64905273,2.572356436
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Lampsilini,LSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Lampsilini,MACU,0.05757385,0.048794652,0.705368362,0.041546197,0.663822166,0.029248136,0.025945651,0.354877398,0.020902279,0.333975119,0.090340849,0.046847929,0.672601363,0.337277605,0.025588378,0.021686512,0.31349705,0.018464976,0.295032074,0.012999171,0.0115314,0.157723288,0.009289902,0.148433386,0.040151488,0.020821302,0.298933939,0.149901158
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Lampsilini,OUNI,3.200909543,2.514904979,135.2650956,8.075326208,127.1897694,0.296712661,0.234800429,12.76806508,0.762253485,12.00581159,10.59023119,0.997053914,127.875774,12.06772382,1.422626464,1.117735546,60.11782027,3.58903387,56.5287864,0.131872294,0.104355746,5.674695589,0.338779327,5.335916263,4.706769417,0.443135073,56.83367732,5.36343281
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Equilibrium,Quadrulini,QVER,0.863531059,0.547325495,27.0655121,1.661822443,25.40368965,0.294182365,0.217328428,9.076156449,0.557276006,8.518880443,2.209147938,0.774604434,25.71989522,8.59573438,0.383791582,0.243255776,12.02911649,0.738587752,11.29052873,0.130747718,0.096590412,4.033847311,0.247678225,3.786169086,0.981843528,0.344268637,11.43106454,3.820326391
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Pleurobemini,EARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Equilibrium,Amblemini,APLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Equilibrium,Pleurobemini,REBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Equilibrium,Quadrulini,QQUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Opportunistic,Lampsilini,TDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Equilibrium,Quadrulini,MNER,5.582962009,4.506237281,221.0132632,15.84665097,205.1666122,0.83278439,0.649234339,30.33017812,2.174673771,28.15550435,20.35288825,2.82390811,206.243337,28.3390544,2.481316448,2.002772125,98.22811698,7.042955988,91.18516099,0.370126396,0.288548595,13.48007916,0.966521676,12.51355749,9.045728112,1.255070271,91.66370532,12.59513529
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Lampsilini,LLIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Lampsilini,ELIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Opportunistic,Lampsilini,PFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Opportunistic,Lampsilini,LREC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Lampsilini,OARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Opportunistic,Lampsilini,PINF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Equilibrium,Pleurobemini,PPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Opportunistic,Lampsilini,LTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Alasmodontini,SSUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Opportunistic,Lampsilini,TPAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Opportunistic,Lampsilini,PPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Lampsilini,HPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Lampsilini,VVIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Pleurobemini,ECRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Opportunistic,Lampsilini,TTRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,NA,Lampsilini,LAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_2,Periodic,Anodontini,LCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,NA,Corbicula,CFLU,0.154276736,0.116625223,5.626859321,0.163741606,5.463117715,0.093892076,0.072959146,3.655041405,0.106361705,3.5486797,0.28036683,0.179320851,5.500769228,3.569612629,0.068567438,0.051833433,2.500826365,0.072774047,2.428052318,0.041729811,0.032426287,1.624462847,0.047271869,1.577190978,0.12460748,0.079698156,2.444786323,1.586494502
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Equilibrium,Pleurobemini,FCER,1.479889678,1.298403736,63.39418192,3.309176296,60.08500563,0.292567343,0.251278151,11.68893678,0.6101625,11.07877428,4.607580033,0.861440651,60.26649157,11.12006348,0.657728746,0.577068327,28.17519197,1.470745021,26.70444695,0.13002993,0.111679178,5.195083015,0.271183333,4.923899682,2.047813348,0.382862512,26.78510736,4.942250434
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Opportunistic,Lampsilini,LORN,11.59858652,8.582012304,154.7283832,17.90207393,136.8263092,0.086857863,0.059090031,1.690444764,0.195584459,1.494860305,26.48408624,0.25467449,139.8428834,1.522628138,5.154927344,3.814227691,68.76817029,7.956477303,60.81169299,0.038603495,0.026262236,0.751308784,0.086926426,0.664382358,11.77070499,0.113188662,62.15239264,0.676723617
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Lampsilini,OREF,0.85652763,0.746781035,42.29178284,1.742421453,40.54936139,0.165135628,0.140857563,7.398759938,0.304828909,7.093931028,2.489202488,0.445686472,40.65910799,7.118209093,0.380678947,0.331902682,18.79634793,0.774409535,18.0219384,0.073393612,0.062603361,3.28833775,0.135479515,3.152858235,1.106312217,0.198082876,18.07071466,3.163648486
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Equilibrium,Pleurobemini,PDEC,6.345977694,5.283515432,349.4273399,19.11367549,330.3136644,1.303693344,1.081545405,71.67541387,3.920645139,67.75476873,24.39719092,5.002190544,331.3761267,67.97691667,2.82043453,2.348229081,155.3010399,8.494966885,146.8060731,0.579419264,0.480686847,31.8557395,1.74250895,30.11323055,10.84319597,2.223195797,147.2782785,30.21196296
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Equilibrium,Quadrulini,PKIE,3.932300927,3.495460267,142.3763742,10.62127752,131.7550967,0.369912197,0.328239196,13.73192045,1.024401266,12.70751919,14.11673778,1.352640461,132.1919374,12.74919219,1.747689301,1.553537896,63.27838854,4.720567785,58.55782076,0.164405421,0.145884087,6.103075756,0.455289451,5.647786305,6.274105682,0.601173538,58.75197216,5.666307638
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Lampsilini,LSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Lampsilini,MACU,0.100377123,0.079302369,1.247273798,0.073464427,1.173809371,0.094031075,0.075069175,1.165688927,0.068659078,1.097029849,0.152766796,0.143728252,1.194884125,1.11599175,0.044612055,0.035245497,0.55434391,0.032650856,0.521693054,0.041791589,0.033364078,0.518083968,0.030515146,0.487568822,0.067896354,0.063879223,0.531059611,0.495996333
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Lampsilini,OUNI,1.155872335,0.891692797,46.27636318,2.762698882,43.5136643,0.20148173,0.157524749,8.379817165,0.500275085,7.87954208,3.654391679,0.657799833,43.77784383,7.923499061,0.513721038,0.39630791,20.56727252,1.22786617,19.33940635,0.089547435,0.070010999,3.724363184,0.222344482,3.502018702,1.624174079,0.292355481,19.45681948,3.521555138
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Equilibrium,Quadrulini,QVER,3.638378515,2.691369113,112.4896239,6.906862909,105.582761,0.645679668,0.553651758,19.69240529,1.209113685,18.4832916,9.598232022,1.762765443,106.5297704,18.57531951,1.617057118,1.19616405,49.99538841,3.069716849,46.92567156,0.286968741,0.246067448,8.752180129,0.53738386,8.214796269,4.265880899,0.783451308,47.34656463,8.255697562
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Pleurobemini,EARC,0.552024108,0.459240673,16.48243701,0.814232388,15.66820462,0.140256133,0.116884163,4.613113333,0.227887799,4.385225534,1.273473061,0.344771961,15.76098805,4.408597505,0.245344048,0.204106966,7.325527559,0.361881061,6.963646497,0.062336059,0.051948517,2.050272592,0.101283466,1.948989126,0.565988027,0.153231983,7.004883579,1.959376669
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Equilibrium,Amblemini,APLI,18.63141506,14.96046437,728.7958366,52.25466148,676.5411751,0.12553669,0.098808712,4.675342632,0.335222067,4.340120565,67.21512585,0.434030778,680.2121258,4.366848543,8.280628917,6.649095277,323.9092607,23.22429399,300.6849667,0.055794084,0.043914983,2.077930059,0.148987585,1.928942473,29.87338927,0.192902568,302.3165003,1.940821575
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Equilibrium,Pleurobemini,REBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Equilibrium,Quadrulini,QQUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Opportunistic,Lampsilini,TDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Equilibrium,Quadrulini,MNER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Lampsilini,LLIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Lampsilini,ELIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Opportunistic,Lampsilini,PFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Opportunistic,Lampsilini,LREC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Lampsilini,OARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Opportunistic,Lampsilini,PINF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Equilibrium,Pleurobemini,PPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Opportunistic,Lampsilini,LTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Alasmodontini,SSUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Opportunistic,Lampsilini,TPAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Opportunistic,Lampsilini,PPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Lampsilini,HPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Lampsilini,VVIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Pleurobemini,ECRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Opportunistic,Lampsilini,TTRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,NA,Lampsilini,LAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,0-20_6,Periodic,Anodontini,LCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,20-40_12,NA,Corbicula,CFLU,0.470818345,0.34402916,15.84766251,0.461166979,15.38649553,0.313818228,0.23049736,10.72093593,0.311979235,10.40895669,0.805196139,0.542476596,15.51328471,10.49227756,0.171206671,0.125101513,5.762786366,0.167697083,5.595089283,0.114115719,0.083817222,3.898522155,0.113446995,3.78507516,0.292798596,0.197264217,5.641194441,3.815373657
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,20-40_12,Equilibrium,Pleurobemini,FCER,4.0266927,3.493981462,166.647026,8.698974759,157.9480513,0.541900553,0.469978816,22.34879466,1.166607081,21.18218757,12.19295622,1.636585897,158.4807625,21.25410931,1.464251891,1.270538714,60.59891856,3.163263549,57.43565501,0.197054747,0.170901388,8.12683442,0.424220757,7.702613663,4.433802262,0.595122144,57.62936819,7.728767022
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,20-40_12,Opportunistic,Lampsilini,LORN,18.27984151,13.30256577,275.3105146,31.85342654,243.457088,0,0,0,0,0,45.15599231,0,248.4343638,0,6.647215096,4.837296645,100.1129144,11.58306419,88.52985019,0,0,0,0,0,16.42036084,0,90.33976864,0
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,20-40_12,Periodic,Lampsilini,OREF,1.45459032,1.260621327,70.08784023,2.887619018,67.20022121,0.198334024,0.169999144,9.077606658,0.373997394,8.703609263,4.148240344,0.543996538,67.39419021,8.731944143,0.528941934,0.458407755,25.48648736,1.050043279,24.43644408,0.072121463,0.06181787,3.300947876,0.135999052,3.164948823,1.508451034,0.197816923,24.50697826,3.175252416
SIPSEY,MUSSEL_MANIA,2019,S6,33.077933,-87.97775,1753.42195,20-40_12,Equilibrium,Pleurobemini,PDEC,17.80818359,14.76242404,978.7299358,53.53652749,925.1934083,2.768448882,2.293825403,152.122699,8.321111633,143.8015873,68.29895153,10.61493704,928.2391678,144.2762108,6.475703124,5.368154197,355.9017948,19.46782818,336.4339667,1.006708685,0.834118328,55.31734508,3.025858776,52.2914863,24.83598237,3.859977104,337.5415156,52.46407666
